Product_ID,Material_Name,CAS_Number,FEMA,Supplier,Original_Price,Currency,Price_Per_Gram
6SV18443 [PerfumersWorld],CINNAMON F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6SV08501 [PerfumersWorld],Cinnamon Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7SV00108 [PerfumersWorld],Cinnamon Leaf Essential Oil,8015-91-6,,PerfumersWorld,0.4,USD (per g),13.6
8UQ00540 [PerfumersWorld],Cistus Absolute F0779 (BIOLANDES),89997-74-0,,PerfumersWorld,0.9,USD (per g),30.6
8UQ08229 [PerfumersWorld],Cistus Absolute SIS F0785 (BIOLANDES),,,PerfumersWorld,1.5,USD (per g),51.0
7UQ08239 [PerfumersWorld],Cistus Essential Oil,89997-74-0,,PerfumersWorld,4.8,USD (per g),163.2
5UQ14582 [PerfumersWorld],Cistus Essential Oil 10% in DPG,"89997-74-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.5,USD (per g),17.0
7CR00114 [PerfumersWorld],Citronella Essential Oil,8000-29-1,,PerfumersWorld,0.14,USD (per g),4.76
6AC18110 [PerfumersWorld],CITRUS ALDEHYDE F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6AC09112 [PerfumersWorld],Citrus Aldehyde Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7CK01152 [PerfumersWorld],Citrus Hystrix Lime Essential Oil,91771-50-5,,PerfumersWorld,0.23,USD (per g),7.82
7CK01077 [PerfumersWorld],Citrus Hystrix Lime Leaf Essential Oil,91771-50-5,,PerfumersWorld,0.56,USD (per g),19.04
6UU18497 [PerfumersWorld],CIVET F-TEC,,,PerfumersWorld,0.55,USD (per g),18.7
6UU09106 [PerfumersWorld],Civet Fleuressence,,,PerfumersWorld,0.6,USD (per g),20.4
7HH00121 [PerfumersWorld],Clary Sage Essential Oil,8016-63-5,,PerfumersWorld,1.44,USD (per g),48.96
6SC18558 [PerfumersWorld],CLASSIC SPICE F-TEC,Mixture,,PerfumersWorld,0.19,USD (per g),6.46
6SC12411 [PerfumersWorld],Classic Spice Fleuressence,Mixture,,PerfumersWorld,0.22,USD (per g),7.48
6GM12399 [PerfumersWorld],Clear Green Blender Fleuressence,Mixture,,PerfumersWorld,0.22,USD (per g),7.48
6GM18236 [PerfumersWorld],CLEAR GREEN F-TEC,Mixture,,PerfumersWorld,0.19,USD (per g),6.46
7SP00122 [PerfumersWorld],Clove Bud Essential Oil,8000-34-8,,PerfumersWorld,0.54,USD (per g),18.36
6SP18442 [PerfumersWorld],CLOVE F-TEC,,,PerfumersWorld,0.14,USD (per g),4.76
6SP09088 [PerfumersWorld],Clove Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7SP00123 [PerfumersWorld],Clove Leaf Essential Oil,8000-34-8,,PerfumersWorld,0.19,USD (per g),6.46
5VT07920 [PerfumersWorld],Cocoa Absolute 10% in DPG,"84649-99-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.38,USD (per g),12.92
5VT08034 [PerfumersWorld],Cocoa Absolute 10% in IPM,"8002-31-1|10.0
110-27-0|90.0",,PerfumersWorld,0.39,USD (per g),13.26
8VT23451 [PerfumersWorld],Cocoa absolute grasse,8002-31-1,,PerfumersWorld,4.9,USD (per g),166.6
5VT23692 [PerfumersWorld],Cocoa absolute grasse 10% in DPG,"8002-31-1|10.0
25265-71-8|90.0",,PerfumersWorld,0.53,USD (per g),18.02
6DV18549 [PerfumersWorld],COCOA BUTTER F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6DV09055 [PerfumersWorld],Cocoa Butter Fleuressence,,,PerfumersWorld,0.14,USD (per g),4.76
1VT23924 [PerfumersWorld],Cocoa CO2 Extract,84649-99-0,,PerfumersWorld,1.7,USD (per g),57.8
6DV18143 [PerfumersWorld],COCONUT F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6DV12422 [PerfumersWorld],Coconut Fleuressence,,,PerfumersWorld,0.18,USD (per g),6.12
0ZV22213 [PerfumersWorld],Coconut Oil Fractionated (Coconut MCT) Fixed Oil,8001-31-8,,PerfumersWorld,0.08,USD (per g),2.72
8TE23450 [PerfumersWorld],Coffee absolute grasse,8001-67-0,,PerfumersWorld,6.2,USD (per g),210.8
5TE23680 [PerfumersWorld],Coffee absolute grasse 10% in DPG,"8001-67-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.65,USD (per g),22.1
8ET23923 [PerfumersWorld],Coffee CO2 Extract Organic,84650-00-0,,PerfumersWorld,2.0,USD (per g),68.0
6ET18954 [PerfumersWorld],COFFEE F-TEC,,,PerfumersWorld,0.3,USD (per g),10.2
6ET20539 [PerfumersWorld],Coffee Fleuressence,,,PerfumersWorld,0.3,USD (per g),10.2
7ET08078 [PerfumersWorld],Coffee Oil Roasted,84650-00-0,,PerfumersWorld,2.2,USD (per g),74.8
5ET12484 [PerfumersWorld],Coffee Oil Roasted 10% in DPG,"84650-00-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.21,USD (per g),7.14
6FY18955 [PerfumersWorld],COGNAC F-TEC,,,PerfumersWorld,0.2,USD (per g),6.8
6FY08507 [PerfumersWorld],Cognac Wine Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6CL18897 [PerfumersWorld],COLOGNE F-TEC,,,PerfumersWorld,0.22,USD (per g),7.48
6CL10405 [PerfumersWorld],Cologne Fleuressence,,,PerfumersWorld,0.24,USD (per g),8.16
7SL00125 [PerfumersWorld],Coriander Essential Oil,8008-52-4,,PerfumersWorld,0.9,USD (per g),30.6
5SL08473 [PerfumersWorld],Coriander Essential Oil 10% in DPG,"8008-52-4|10.0
25265-71-8|90.0",,PerfumersWorld,0.24,USD (per g),8.16
7BB00832 [PerfumersWorld],Cornmint Essential Oil China,68917-18-0,,PerfumersWorld,0.27,USD (per g),9.18
6GB18224 [PerfumersWorld],CUCUMBER F-TEC,,,PerfumersWorld,0.2,USD (per g),6.8
6GF07657 [PerfumersWorld],Cucumber Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7SU00130 [PerfumersWorld],Cumin Seed Essential Oil,8014-13-9,,PerfumersWorld,1.1,USD (per g),37.4
5SU07604 [PerfumersWorld],Cumin Seed Essential Oil 1% in DPG,"8014-13-9|1.0
25265-71-8|99.0",,PerfumersWorld,0.05,USD (per g),1.7
5SU19106 [PerfumersWorld],Cumin Seed Essential Oil 1% in TEC,"8014-13-9|1.0
77-93-0|99.0",,PerfumersWorld,0.08,USD (per g),2.72
5SU18711 [PerfumersWorld],Cumin Seed Essential Oil 10% in TEC,"8014-13-9|10.0
77-93-0|90.0",,PerfumersWorld,0.15,USD (per g),5.1
6ML18413 [PerfumersWorld],CYCLAMEN F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6MG09430 [PerfumersWorld],Cyclamen Fleuressence,,,PerfumersWorld,0.19,USD (per g),6.46
8KB00542 [PerfumersWorld],Cypress Absolute,8013-86-3,,PerfumersWorld,1.87,USD (per g),63.58
7KB00833 [PerfumersWorld],Cypress Essential Oil,8013-86-3,,PerfumersWorld,0.98,USD (per g),33.32
6DF18006 [PerfumersWorld],D-DAIRY F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6DD08537 [PerfumersWorld],D-Dairy Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7HH00895 [PerfumersWorld],Davana Essential Oil,91844-86-9,,PerfumersWorld,5.1,USD (per g),173.4
5HH12466 [PerfumersWorld],Davana Essential Oil 10% in DPG,"8016-03-3|10.0
25265-71-8|90.0",,PerfumersWorld,0.52,USD (per g),17.68
6FL18169 [PerfumersWorld],DEWBERRY F-TEC,Mixture,,PerfumersWorld,0.12,USD (per g),4.08
6FL09127 [PerfumersWorld],Dewberry Fleuressence,Mixture,,PerfumersWorld,0.21,USD (per g),7.14
7HH07671 [PerfumersWorld],Dill Essential Oil,8006-75-5,,PerfumersWorld,0.67,USD (per g),22.78
6EG18010 [PerfumersWorld],E-EDIBLE F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6EG08432 [PerfumersWorld],E-Edible Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7QC00902 [PerfumersWorld],Elemi Essential Oil,8023-89-0,,PerfumersWorld,0.5,USD (per g),17.0
2CQ00168 [PerfumersWorld],Elemi Gum,8023-89-0,,PerfumersWorld,0.27,USD (per g),9.18
7PH00170 [PerfumersWorld],Estragon Oil,8016-88-4,,PerfumersWorld,1.3,USD (per g),44.2
7CC00914 [PerfumersWorld],Eucalyptus Citriodora Essential Oil,8000-48-4,,PerfumersWorld,0.25,USD (per g),8.5
7BH00182 [PerfumersWorld],Eucalyptus Globulus Essential Oil,8000-48-4,,PerfumersWorld,0.17,USD (per g),5.78
0ZA01393 [PerfumersWorld],Evening Primrose Oil - Fixed Oil,90028-66-3,,PerfumersWorld,0.25,USD (per g),8.5
6FD10042 [PerfumersWorld],F-Fruit Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6FD18011 [PerfumersWorld],F-FRUITY F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
7SB00189 [PerfumersWorld],Fennel Sweet Essential Oil,8006-84-6,,PerfumersWorld,0.79,USD (per g),26.86
7KG07758 [PerfumersWorld],Fir Essential Oil,8021-28-1,,PerfumersWorld,0.7,USD (per g),23.8
6ML12398 [PerfumersWorld],Fleurissimo Blender Fleuressence,,,PerfumersWorld,0.18,USD (per g),6.12
6ML18412 [PerfumersWorld],FLEURISSIMO F-TEC,Mixrture,,PerfumersWorld,0.17,USD (per g),5.78
6JV18248 [PerfumersWorld],FLOWER BOUQUET F-TEC,,,PerfumersWorld,0.16,USD (per g),5.44
6JV10408 [PerfumersWorld],Flower Bouquet Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6YG18317 [PerfumersWorld],FOUGERE VERT F-TEC,,,PerfumersWorld,0.22,USD (per g),7.48
6YG10384 [PerfumersWorld],Fougere Vert Fleuressence,,,PerfumersWorld,0.21,USD (per g),7.14
6EJ18929 [PerfumersWorld],FRAGRANT RICE F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6EJ20524 [PerfumersWorld],Fragrant Rice Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
8ON00534 [PerfumersWorld],Frangipani Absolute,94350-02-4,,PerfumersWorld,13.02,USD (per g),442.68
5ON09236 [PerfumersWorld],Frangipani Absolute 10% in DPG,"223748-06-9|10.0
25265-71-8|90.0",,PerfumersWorld,2.02,USD (per g),68.68
6ON18794 [PerfumersWorld],FRANGIPANI F-TEC,Mixture,,PerfumersWorld,0.17,USD (per g),5.78
6ON09090 [PerfumersWorld],Frangipani Fleuressence,Mixed,,PerfumersWorld,0.19,USD (per g),6.46
6QK19340 [PerfumersWorld],FRANKINCENSE F-TEC,"8016-36-2|50.0
77-93-0|50.0",,PerfumersWorld,0.49,USD (per g),16.66
6QC09083 [PerfumersWorld],Frankincense Fleuressence,"8016-36-2|50.0
25265-71-8|50.0",,PerfumersWorld,0.46,USD (per g),15.64
6LF18321 [PerfumersWorld],FREESIA F-TEC,Mixture,,PerfumersWorld,0.15,USD (per g),5.1
6LF09041 [PerfumersWorld],Freesia Fleuressence,Mixture,,PerfumersWorld,0.14,USD (per g),4.76
6LC07501 [PerfumersWorld],Freesia HDL,Mixture,,PerfumersWorld,0.14,USD (per g),4.76
6FB07709 [PerfumersWorld],Fresh Blackcurrant Leaf,*Mixture,,PerfumersWorld,0.62,USD (per g),21.08
6LF18323 [PerfumersWorld],FRESH BLENDER F-TEC,Mixture,,PerfumersWorld,0.12,USD (per g),4.08
6LF09429 [PerfumersWorld],Fresh Blender Fleuressence,Mixture,,PerfumersWorld,0.32,USD (per g),10.88
6IF18246 [PerfumersWorld],FRUITY IONONE F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6JF09428 [PerfumersWorld],Fruity Jasmine Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6GG18012 [PerfumersWorld],G-GREEN F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6GG07716 [PerfumersWorld],G-Green Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7SH00198 [PerfumersWorld],Galanga Root Essential Oil,8024-40-6,,PerfumersWorld,2.5,USD (per g),85.0
7GQ00200 [PerfumersWorld],Galbanum Essential Oil,8023-91-4,,PerfumersWorld,2.4,USD (per g),81.6
7GQ10557 [PerfumersWorld],Galbanum Essential Oil 10% in DPG,"8023-91-4|10.0
25265-71-8|90.0",,PerfumersWorld,0.3,USD (per g),10.2
6GQ18226 [PerfumersWorld],GALBANUM F-TEC,,,PerfumersWorld,0.5,USD (per g),17.0
6GQ09095 [PerfumersWorld],Galbanum Fleuressence,,,PerfumersWorld,0.45,USD (per g),15.3
5GQ08833 [PerfumersWorld],Galbanum Resinoid 10% in DPG,"9000-24-2|10.0
25265-71-8|90.0",,PerfumersWorld,0.2,USD (per g),6.8
5GQ18775 [PerfumersWorld],Galbanum Resinoid 10% in TEC,"9000-24-2|10.0
77-93-0|90.0",,PerfumersWorld,0.23,USD (per g),7.82
5GQ13590 [PerfumersWorld],Galbanum Resinoid 50% in DEP,"9000-24-2|50.0
84-66-2|50.0",,PerfumersWorld,1.25,USD (per g),42.5
5GQ07827 [PerfumersWorld],Galbanum Resinoid 50% in DPG,"9000-24-2|50.0
25265-71-8|50.0",,PerfumersWorld,1.25,USD (per g),42.5
6ND18759 [PerfumersWorld],GARDENIA F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6ND09094 [PerfumersWorld],Gardenia Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7RB00930 [PerfumersWorld],Geranium Bourbon Essential Oil,8000-46-2,,PerfumersWorld,1.38,USD (per g),46.92
7RB00205 [PerfumersWorld],Geranium Essential Oil,8000-46-2,,PerfumersWorld,0.62,USD (per g),21.08
6RB18440 [PerfumersWorld],GERANIUM F-TEC,,,PerfumersWorld,0.3,USD (per g),10.2
6RB07924 [PerfumersWorld],Geranium Fleuressence,,,PerfumersWorld,0.28,USD (per g),9.52
7SC00209 [PerfumersWorld],Ginger Essential Oil,84696-15-1,,PerfumersWorld,0.52,USD (per g),17.68
6SC18559 [PerfumersWorld],GINGER F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6SC12414 [PerfumersWorld],Ginger Fleuressence,,,PerfumersWorld,0.3,USD (per g),10.2
6VF18896 [PerfumersWorld],GOURMANDE F-TEC,,,PerfumersWorld,0.16,USD (per g),5.44
6VF12416 [PerfumersWorld],Gourmande Fleuressence,,,PerfumersWorld,0.22,USD (per g),7.48
6FN18883 [PerfumersWorld],GRAPE F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6FN09097 [PerfumersWorld],Grape Fleuressence,,,PerfumersWorld,0.14,USD (per g),4.76
6CA18126 [PerfumersWorld],GRAPEFRUIT F-TEC,,,PerfumersWorld,0.2,USD (per g),6.8
7CA24030 [PerfumersWorld],Grapefruit FCF oil Sicilian,68917-32-8,,PerfumersWorld,0.18,USD (per g),6.12
6CN12394 [PerfumersWorld],Grapefruit Fleuressence,,,PerfumersWorld,0.25,USD (per g),8.5
7CN00210 [PerfumersWorld],Grapefruit Pink Essential Oil,8016-20-4,,PerfumersWorld,0.39,USD (per g),13.26
7CA00868 [PerfumersWorld],Grapefruit White Essential Oil,8016-20-4,,PerfumersWorld,0.68,USD (per g),23.12
7CA24033 [PerfumersWorld],Grapefruit White oil Sicilian,8016-20-4,,PerfumersWorld,0.2,USD (per g),6.8
0ZA01434 [PerfumersWorld],Grapeseed Oil - Fixed Oil,85594-37-2,,PerfumersWorld,0.09,USD (per g),3.06
6AG18116 [PerfumersWorld],GREEN ALDEHYDE F-TEC,,,PerfumersWorld,0.16,USD (per g),5.44
6AG09015 [PerfumersWorld],Green Aldehyde Fleuressence,,,PerfumersWorld,0.24,USD (per g),8.16
8KG23405 [PerfumersWorld],Green pine absolute,8000-26-8,,PerfumersWorld,2.2,USD (per g),74.8
5KG23683 [PerfumersWorld],Green Pine Absolute 10% in DPG,"8000-26-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.25,USD (per g),8.5
6KG18320 [PerfumersWorld],GREEN PINE F-TEC,Mixture,,PerfumersWorld,0.2,USD (per g),6.8
6KG08506 [PerfumersWorld],Green Pine Fleuressence,Mixture,,PerfumersWorld,0.2,USD (per g),6.8
6EG18166 [PerfumersWorld],GREEN TEA F-TEC,,,PerfumersWorld,0.25,USD (per g),8.5
6EG12402 [PerfumersWorld],Green Tea Fleuressence,,,PerfumersWorld,0.25,USD (per g),8.5
7RW00214 [PerfumersWorld],Guaiacwood Essential Oil,8016-23-7,,PerfumersWorld,0.25,USD (per g),8.5
5RW08677 [PerfumersWorld],Guaiacwood Essential Oil 10% in DPG,"8016-23-7|10.0
25265-71-8|90.0",,PerfumersWorld,0.12,USD (per g),4.08
5RW07565 [PerfumersWorld],Guaiacwood Essential Oil 50% in DPG,"8016-23-7|50.0
25265-71-8|50.0",,PerfumersWorld,0.16,USD (per g),5.44
7WS13096 [PerfumersWorld],Guava Leaf Essential Oil,91770-12-6,,PerfumersWorld,1.45,USD (per g),49.3
6HL18013 [PerfumersWorld],H-HERB F-TEC,,,PerfumersWorld,0.26,USD (per g),8.84
6HL11969 [PerfumersWorld],H-Herb Fleuressence,,,PerfumersWorld,0.29,USD (per g),9.86
8NY00523 [PerfumersWorld],Hay Absolute,8031-00-3,,PerfumersWorld,4.4,USD (per g),149.6
5NY12745 [PerfumersWorld],Hay Absolute 10% in DPG,"8031-00-3|10.0
25265-71-8|90.0",,PerfumersWorld,0.41,USD (per g),13.94
6VN18501 [PerfumersWorld],HELIOTROPE F-TEC,,,PerfumersWorld,0.25,USD (per g),8.5
6VN09081 [PerfumersWorld],Heliotrope Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
7LB07762 [PerfumersWorld],Ho Essential Oil,8022-91-1,,PerfumersWorld,0.29,USD (per g),9.86
7HS08359 [PerfumersWorld],Holy Basil Essential Oil,91845-35-1,,PerfumersWorld,0.84,USD (per g),28.56
6PF18597 [PerfumersWorld],HONEY F-TEC,"101-97-3|10.0
77-93-0|90.0",,PerfumersWorld,0.15,USD (per g),5.1
6PF08147 [PerfumersWorld],Honey Fleuressence,"101-97-3|10.0
25265-71-8|90.0",,PerfumersWorld,0.2,USD (per g),6.8
6GN18227 [PerfumersWorld],HYACINTH F-TEC,,,PerfumersWorld,0.25,USD (per g),8.5
6GN09131 [PerfumersWorld],Hyacinth Fleuressence,,,PerfumersWorld,0.22,USD (per g),7.48
7HS00870 [PerfumersWorld],Hyssop Essential Oil,8006-83-5,,PerfumersWorld,1.77,USD (per g),60.18
6IA18014 [PerfumersWorld],I-IRIS F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6IA09182 [PerfumersWorld],I-Iris Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
8NY23449 [PerfumersWorld],Immortelle Absolute,8023-95-8,,PerfumersWorld,4.8,USD (per g),163.2
5NY23688 [PerfumersWorld],Immortelle Absolute 10% in DPG,"8023-95-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.52,USD (per g),17.68
6IF08388 [PerfumersWorld],Ionone Fruity Fleuressence,,,PerfumersWorld,0.21,USD (per g),7.14
6JN18016 [PerfumersWorld],J-JASMIN F-TEC,,,PerfumersWorld,0.16,USD (per g),5.44
6JN08956 [PerfumersWorld],J-Jasmine Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6JN19189 [PerfumersWorld],JASMIN ABS F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6JL18251 [PerfumersWorld],JASMIN FRUIT F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
8JN00254 [PerfumersWorld],Jasmine Absolute,8022-96-6,,PerfumersWorld,18.5,USD (per g),629.0
5JN08464 [PerfumersWorld],Jasmine Absolute 10% in DPG,"8022-96-6|10.0
25265-71-8|90.0",,PerfumersWorld,1.9,USD (per g),64.6
5JN09617 [PerfumersWorld],Jasmine Absolute 10% in Palm Oil Fractionated,"8022-96-6|10.0
25265-71-8|90.0",,PerfumersWorld,1.95,USD (per g),66.3
6JN07720 [PerfumersWorld],Jasmine Absolute Fleuressence,,,PerfumersWorld,0.26,USD (per g),8.84
6JJ18250 [PerfumersWorld],JASMINE PETAL F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6JJ09085 [PerfumersWorld],Jasmine Petal Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
8JN00256 [PerfumersWorld],Jasmine Sambac Absolute,91770-14-8,,PerfumersWorld,11.0,USD (per g),374.0
5JN08327 [PerfumersWorld],Jasmine Sambac Absolute 10% in DPG,"91770-14-8|10.0
25265-71-8|90.0",,PerfumersWorld,1.2,USD (per g),40.8
6JN07707 [PerfumersWorld],Jasmine Sambac Blossoms,91770-14-8,,PerfumersWorld,0.45,USD (per g),15.3
0ZA01456 [PerfumersWorld],Jojoba Oil - Fixed Oil,90045-98-0,,PerfumersWorld,0.25,USD (per g),8.5
7KH00262 [PerfumersWorld],Juniper Berry Essential Oil,8012-91-7,,PerfumersWorld,1.98,USD (per g),67.32
5KH07869 [PerfumersWorld],Juniper Berry Essential Oil 10% in DPG,"8012-91-7|10.0
25265-71-8|90.0",,PerfumersWorld,0.22,USD (per g),7.48
6KL18017 [PerfumersWorld],K-KONIFER F-TEC,,,PerfumersWorld,0.14,USD (per g),4.76
6KL11970 [PerfumersWorld],K-Konifer Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6LL00487 [PerfumersWorld],L-Linalool Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6DD18141 [PerfumersWorld],LACTONE F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6DD08390 [PerfumersWorld],Lactone Fleuressence,,,PerfumersWorld,0.14,USD (per g),4.76
8HY00554 [PerfumersWorld],Lavandin Absolute,8022-15-9,,PerfumersWorld,1.6,USD (per g),54.4
7HB00265 [PerfumersWorld],Lavandin Essential Oil,8022-15-9,,PerfumersWorld,0.24,USD (per g),8.16
7HB07675 [PerfumersWorld],Lavandin Grosso Essential Oil,8022-15-9,,PerfumersWorld,0.46,USD (per g),15.64
7HB08129 [PerfumersWorld],Lavandin Super,8022-18-2,,PerfumersWorld,0.2,USD (per g),6.8
7HL00267 [PerfumersWorld],Lavender Essential Oil,8000-28-0,,PerfumersWorld,0.37,USD (per g),12.58
6HL18238 [PerfumersWorld],LAVENDER F-TEC,,,PerfumersWorld,0.3,USD (per g),10.2
6HL09061 [PerfumersWorld],Lavender Fleuressence,,,PerfumersWorld,0.3,USD (per g),10.2
8HY09000 [PerfumersWorld],Lavender Green Absolute,8000-28-0,,PerfumersWorld,1.86,USD (per g),63.24
7HB00269 [PerfumersWorld],Lavender Spike Essential Oil,8016-78-2,,PerfumersWorld,0.45,USD (per g),15.3
6UT18496 [PerfumersWorld],LEATHER F-TEC,,,PerfumersWorld,0.45,USD (per g),15.3
6UT12424 [PerfumersWorld],Leather Fleuressence,,,PerfumersWorld,0.37,USD (per g),12.58
7CC00271 [PerfumersWorld],Lemon Essential Oil,84929-31-7,,PerfumersWorld,0.27,USD (per g),9.18
6CC18122 [PerfumersWorld],LEMON F-TEC,,,PerfumersWorld,0.16,USD (per g),5.44
7CC24029 [PerfumersWorld],Lemon FCF oil Sicilian,8008-56-8,,PerfumersWorld,0.18,USD (per g),6.12
6CC09059 [PerfumersWorld],Lemon Fleuressence,,,PerfumersWorld,0.24,USD (per g),8.16
7CC24027 [PerfumersWorld],Lemon Terpeneless oil Sicilian,68648-39-5,,PerfumersWorld,0.44,USD (per g),14.96
7CC24031 [PerfumersWorld],Lemon Verdello oil Sicilian,8008-56-8,,PerfumersWorld,0.18,USD (per g),6.12
7CC00272 [PerfumersWorld],Lemongrass Essential Oil,84238-19-7,,PerfumersWorld,0.21,USD (per g),7.14
7SY07764 [PerfumersWorld],Lesser Galangal Essential Oil,8023-91-4,,PerfumersWorld,0.85,USD (per g),28.9
6FG18210 [PerfumersWorld],LIGHT AND AIRY F-TEC,,,PerfumersWorld,0.12,USD (per g),4.08
6FG11947 [PerfumersWorld],Light and Airy Fleuressence,,,PerfumersWorld,0.08,USD (per g),2.72
6LJ18322 [PerfumersWorld],LIGHT BLENDER F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6LJ09076 [PerfumersWorld],Light Blender Fleuressence,,,PerfumersWorld,0.3,USD (per g),10.2
6LL18018 [PerfumersWorld],LIGHT CRISP FLORAL F-TEC,*10%,,PerfumersWorld,0.12,USD (per g),4.08
6LL00278 [PerfumersWorld],Light Crisp Floral Fleuressence,Mixture,,PerfumersWorld,0.12,USD (per g),4.08
6GK18228 [PerfumersWorld],LILAC F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6GK09255 [PerfumersWorld],Lilac Fleuressence,,,PerfumersWorld,0.18,USD (per g),6.12
6MA20144 [PerfumersWorld],Lilial Substitute IFRA,Mixture,,PerfumersWorld,0.21,USD (per g),7.14
6NN18625 [PerfumersWorld],LILY F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6NN09110 [PerfumersWorld],Lily Fleuressence,,,PerfumersWorld,0.19,USD (per g),6.46
6MG18474 [PerfumersWorld],Lilyreal IFRA,Mixture,,PerfumersWorld,0.23,USD (per g),7.82
6MG22777 [PerfumersWorld],Lilyreal ND,Mixture,,PerfumersWorld,0.23,USD (per g),7.82
7CK00274 [PerfumersWorld],Lime Distilled Essential Oil,8008-26-2,,PerfumersWorld,0.33,USD (per g),11.22
6CK18135 [PerfumersWorld],LIME ZEST F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6CK12391 [PerfumersWorld],Lime Zest Tops Fleuressence,,,PerfumersWorld,0.18,USD (per g),6.12
7CC00280 [PerfumersWorld],Litsea Cubeba Essential Oil,68855-99-2,,PerfumersWorld,0.19,USD (per g),6.46
8NN07699 [PerfumersWorld],Lotus Absolute,84696-27-5,,PerfumersWorld,19.0,USD (per g),646.0
5NN13571 [PerfumersWorld],Lotus Absolute 1% in DPG,"84696-27-5|1.0
25265-71-8|99.0",,PerfumersWorld,0.51,USD (per g),17.34
5NN12069 [PerfumersWorld],Lotus Absolute 10% in DPG,"84696-27-5|10.0
25265-71-8|90.0",,PerfumersWorld,1.95,USD (per g),66.3
8SW08238 [PerfumersWorld],Lovage Roots Oil,8016-31-7,,PerfumersWorld,8.8,USD (per g),299.2
6MM18498 [PerfumersWorld],M-MUGUET F-TEC,,,PerfumersWorld,0.18,USD (per g),6.12
6MM08681 [PerfumersWorld],M-Muguet Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6XD18354 [PerfumersWorld],MACROCYCLIC F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6XD09426 [PerfumersWorld],Macrocyclic Fleuressence,,,PerfumersWorld,0.19,USD (per g),6.46
6CL18121 [PerfumersWorld],MALE FLORAL F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6CL10386 [PerfumersWorld],Male Floral Fleuressence,,,PerfumersWorld,0.2,USD (per g),6.8
6WC18598 [PerfumersWorld],MALE WOODSY F-TEC,,,PerfumersWorld,0.15,USD (per g),5.1
6WC12407 [PerfumersWorld],Male Woodsy Fleuressence,Mixture,,PerfumersWorld,0.27,USD (per g),9.18
7CA00285 [PerfumersWorld],Mandarin Essential Oil,8008-31-9,,PerfumersWorld,0.5,USD (per g),17.0
6CA18124 [PerfumersWorld],MANDARIN F-TEC,,,PerfumersWorld,0.16,USD (per g),5.44
6CA09060 [PerfumersWorld],Mandarin Fleuressence,,,PerfumersWorld,0.15,USD (per g),5.1
